"time","resistor.v","booleanPulse.y","sineVoltage.v"
0.01736,-0.002396893662477443,0,-239.69176314140674
0.01744,-0.0023409809210764906,0,-234.10043308857013
0.01752,-0.002283589565950604,0,-228.36124018462633
0.0176,-0.0022247558467097745,0,-222.47780942682414
0.01768,-0.0021645169239920808,0,-216.45385691613205
0.01776,-0.0021029108459922367,0,-210.29318751006963
0.01784,-0.0020399765244295386,0,-203.99969241947827
0.01792,-0.0019757537099703714,0,-197.5773467507471
0.018,-0.0019102829671208718,0,-191.03020699505427
0.01808,-0.0018436056486054748,0,-184.3624084661961
0.01816,-0.0017757638692476865,0,-177.5781626886379
0.01824,-0.0017068004793694184,0,-170.68175473742122
0.01832,-0.0016367590377258513,0,-163.67754053162284
0.0184,-0.0015656837839927375,0,-156.56994408305772
0.01848,-0.0014936196108237324,0,-149.36345470198404
0.01856,-0.0014206120354951811,0,-142.0626241615536
0.01864,-0.001346707171156468,0,-134.67206382281796
0.01872,-0.0012719516977039366,0,-127.19644172209135
0.0188,-0.0011963928322968854,0,-119.64047962252083
0.01888,-0.0011200782995341922,0,-112.00895003171875
0.01896,-0.0010430563013104216,0,-104.30667318734346
0.01904,-9.653754863705085e-4,0,-96.53851401253722
0.01912,-8.870849195821138e-4,0,-88.70937904313095
0.0192,-8.082340509452761e-4,0,-80.82421332857855
0.01928,-7.288726843586493e-4,0,-72.88799730854929
0.01936,-6.490509461623674e-4,0,-64.9057436671829
0.01944,-5.688192534771151e-4,0,-56.88249416696498
0.01952,-4.882282823596418e-4,0,-48.82331646424653
0.0196,-4.073289357946322e-4,0,-40.73330090839901
0.01968,-3.2617231154333936e-4,0,-32.61755732664548
0.01976,-2.448096698690855e-4,0,-24.481211796578418
0.01984,-1.6329240116024453e-4,0,-16.329403408425613
0.01992,-8.167199347091647e-5,0,-8.167281019085117
0.02,-3.682563457836609e-18,0,-3.682600283471187e-13
0.02,1.1191857749646627e-15,0,1.1191969668224122e-10
0.02,1.1191857749646627e-15,0,1.1191969668224122e-10
0.02008,8.167199347090912e-5,0,8.167281019084381
0.02016,1.6329240116023716e-4,0,16.329403408424877
0.02024,2.448096698690782e-4,0,24.48121179657769
0.02032,3.261723115433292e-4,0,32.61755732664446
0.0204,4.073289357946278e-4,0,40.73330090839857
0.02048,4.882282823596345e-4,0,48.8233164642458
0.02056,5.688192534771079e-4,0,56.882494166964264
